NAME,LONGITUDE,LATITUDE,NEIGHBORHOOD_NAME,COUNTY_NAME
Park,29.1928575253252,40.9037925755221,ESENTEPE,KARTAL
75. Yıl Parkı,28.801040288419,41.0092841390663,TEVFİKBEY,KÜÇÜKÇEKMECE
Barış Parkı,28.7921729835978,41.0257832561889,İNÖNÜ,KÜÇÜKÇEKMECE
Çocuk Parkı,28.6841402188921,41.0457848470414,SÜLEYMANİYE,ESENYURT
Çocuk Parkı,28.8040057173404,41.0213989907059,İNÖNÜ,KÜÇÜKÇEKMECE
Adem Yavuz Parkı,29.0808200096276,41.01177431665,CUMHURİYET,ÜSKÜDAR
Çocuk Parkı,28.5978769641875,41.004144556686,PINARTEPE,BÜYÜKÇEKMECE
Şehitler Parkı,28.971915999559,41.0710128994151,GÜRSEL,KAĞITHANE
Akasya Parkı,28.9750445775058,41.0947971286819,HAMİDİYE,KAĞITHANE
Çocuk Parkı,28.8983386228294,41.0730029852851,YENİ MAHALLE,GAZİOSMANPAŞA
Dutdibi Parkı,29.0782039289516,41.0102362669898,CUMHURİYET,ÜSKÜDAR
Çocuk Parkı,28.8976179340627,41.0341211880221,TERAZİDERE,BAYRAMPAŞA
Yakut Parkı,28.86890189548,40.9782691388396,ZEYTİNLİK,BAKIRKÖY
Park,29.0486403848958,41.0952998258389,BALTALİMANI,SARIYER
Namazgah Parkı,29.0779529746233,41.02291894943,KISIKLI,ÜSKÜDAR
Park,29.1309240680348,40.9992439330099,TATLISU,ÜMRANİYE
Çocuk Parkı,29.028763954014,41.0307468579422,İCADİYE,ÜSKÜDAR
Sağlıklı Yaşam Parkı,28.8633032835064,41.0031887117647,BAHÇELİEVLER,BAHÇELİEVLER
Şair Nedim Parkı,29.1386753784103,41.0193424040991,IHLAMURKUYU,ÜMRANİYE
Park,28.8342473662155,41.0200279816245,KOCASİNAN MERKEZ,BAHÇELİEVLER
Hatice Küçük Parkı,28.8736744637177,40.997365712952,KARTALTEPE,BAKIRKÖY
Şehit Er İlhan Yalçın Parkı,28.8863761257496,40.9909356557047,OSMANİYE,BAKIRKÖY
Yıldız Parkı,29.0066461564474,41.0766609189462,ORTABAYIR,KAĞITHANE
Dr. İsmet Öztürk Sok. Parkı,28.9920902076266,41.0610816952308,19 MAYIS,ŞİŞLİ
Gayrettepe Emniyet Altı Parkı,29.0013499818534,41.0624873186513,FULYA,ŞİŞLİ
Fenerbahçe Parkı,29.0344393947823,40.9679093993689,FENERBAHÇE,KADIKÖY
Hürriyet Parkı,28.6726807370976,40.9794605424331,MARMARA,BEYLİKDÜZÜ
"Mehmet Akif Ersoy Parkı
Mehmet Akif Ersoy Parkı",28.8442860969185,41.0158069995698,KOCASİNAN MERKEZ,BAHÇELİEVLER
Siyavuşpaşa Parkı,28.8536184417796,40.99583474331,SİYAVUŞPAŞA,BAHÇELİEVLER
Güzelce Sok. Parkı,28.9472194802154,41.0828371227622,ALİBEYKÖY,EYÜPSULTAN
Emniyettepe Parkı ve Çay Bahçesi,28.9513482122382,41.0688249397363,EMNİYETTEPE,EYÜPSULTAN
Kardelen Parkı,28.9276578777247,41.0767739295161,KARADOLAP,EYÜPSULTAN
Hostes Mümine Bulut Parkı,28.6370022624954,40.9802030036144,KAVAKLI,BEYLİKDÜZÜ
Kadir Topbaş Parkı,28.4646008349158,41.033438060138,KUMBURGAZ,BÜYÜKÇEKMECE
Karadolap Parkı ve Spor Kompleksi,28.9319943463585,41.0743356554603,KARADOLAP,EYÜPSULTAN
Şimşek Sok. Parkı,28.9177857695956,41.0763536451743,YEŞİLPINAR,EYÜPSULTAN
Papatya Parkı,28.9090677539727,41.0954443323381,75. YIL,SULTANGAZİ
Yeni Camii Yanı Parkı,28.8368090004082,41.0283351562286,BARBAROS,BAĞCILAR
Evren Mahalle Konak Parkı,28.8207498886042,41.0376210551569,15 TEMMUZ,BAĞCILAR
Veysel Karani Camii Yanı Parkı,28.8546327688883,41.0506144108538,KEMALPAŞA,BAĞCILAR
Şelaleli Parkı,28.8355335712411,41.0316557042224,KİRAZLI,BAĞCILAR
Sancaktepe Parkı,28.8540768588085,41.0408571800827,SANCAKTEPE,BAĞCILAR
Arısal Park,28.5411234312447,40.9927855504383,SİNANOBA,BÜYÜKÇEKMECE
Uğur Mumcu Cad. Parkı,28.5376258530114,41.0040613402588,MİMAROBA,BÜYÜKÇEKMECE
Ensar Parkı,28.9129384972978,41.0518291350096,RAMİ YENİ,EYÜPSULTAN
İBB Gecekondu Mesken Parkı,28.9591652720318,41.081725431524,GÜZELTEPE,EYÜPSULTAN
Şelaleli Parkı,28.8642119272276,41.0247788096942,GÜNEŞTEPE,GÜNGÖREN
Kalebaşı Parkı,29.0793692629151,41.0069032420952,ESATPAŞA,ATAŞEHİR
Adnan Menderes Parkı,28.7418880070772,40.9794216112009,GÜMÜŞPALA,AVCILAR
Florya Sahil Parkı,28.7926952795776,40.9697961169713,ŞENLİKKÖY,BAKIRKÖY
Muhtarlık Parkı,28.8706904607834,40.9872430557692,ZUHURATBABA,BAKIRKÖY
Enver Adakan Parkı,28.6498807516646,41.0024511345881,BARIŞ,BEYLİKDÜZÜ
Park,29.0284869316167,40.9801879944323,CAFERAĞA,KADIKÖY
Park,28.8639336486762,41.0188599647447,MAREŞAL ÇAKMAK,GÜNGÖREN
Osmanbey Evleri Parkı,28.8755835215134,41.0245796040401,MERKEZ,GÜNGÖREN
Arena Park,28.6069236784275,40.996319529801,PINARTEPE,BÜYÜKÇEKMECE
Ferah Sokağı Parkı,28.8770326581784,41.0851695366013,CUMHURİYET,SULTANGAZİ
Belediye Parkı,28.6506250261829,41.0106180144697,BARIŞ,BEYLİKDÜZÜ
Yaşar Acar Parkı,28.6488059298929,40.9935040987444,BARIŞ,BEYLİKDÜZÜ
Barış Manço Parkı,28.6448315593173,41.0119590549193,BÜYÜKŞEHİR,BEYLİKDÜZÜ
30 Ağustos Parkı,28.891202091103,41.0048817468009,ABDURRAHMAN NAFİZ GÜRMAN,GÜNGÖREN
Gazi Yüzbaşı Salih Çamoğlu Parkı,28.6489532627687,41.0040903590961,BÜYÜKŞEHİR,BEYLİKDÜZÜ
Fazilet Parkı,28.9814090644691,41.0820266600333,ÇAĞLAYAN,KAĞITHANE
Yaşam Parkı,29.0352208445743,41.0076477371298,KOŞUYOLU,KADIKÖY
Park,29.0475386877327,40.9902980472162,EĞİTİM,KADIKÖY
Çocuk Parkı,29.0596097538008,40.9738876815439,GÖZTEPE,KADIKÖY
Çınarlı Parkı,29.2399359376688,40.8913228485491,ÇINARDERE,PENDİK
Aşık Veysel Parkı,29.0375448435866,41.0949688963221,FATİH SULTAN MEHMET,SARIYER
Karakol Üstü Parkı,29.0421542749618,41.0946437951383,FATİH SULTAN MEHMET,SARIYER
Mehmet Sait Parkı,28.8752846205506,40.9916752772061,KARTALTEPE,BAKIRKÖY
Köroğlu İsmail Parkı,28.7090380539092,41.0121753216255,FİRUZKÖY,AVCILAR
Çağlayan Parkı,28.9825475487099,41.0681991044046,MERKEZ,ŞİŞLİ
Gülistan Parkı,28.9946483869718,41.0807140092506,GÜLTEPE,KAĞITHANE
Narçiçeği Parkı,28.9671353098829,41.0798231769568,NURTEPE,KAĞITHANE
Sümer Sok. Parkı,29.3032936121885,40.8211204769638,POSTANE,TUZLA
Çocuk Parkı,29.323502647319,40.8646896060429,AYDINLI,TUZLA
Ahmet Yesevi Parkı,28.7157011743796,40.9728420487821,AMBARLI,AVCILAR
Osmangazi Parkı,29.3010896263297,40.8193498533013,POSTANE,TUZLA
Şehit N. Ayhan Akbaba Parkı,29.1510851873653,40.9201541791716,CEVİZLİ,MALTEPE
G-24 Sok. Parkı,29.003344247563,41.1184911684555,AYAZAĞA,SARIYER
Barış Manço Parkı,29.3616674689198,40.8408739644146,MİMAR SİNAN,TUZLA
Manolya-2 Park,29.1235403274881,40.9814793336318,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Tümer Sok. Parkı,29.2271408204115,40.8857132114348,YENİ,PENDİK
Arı Sok. Parkı,29.0337746905263,41.1299330041792,ÇAMLITEPE,SARIYER
Mimar Sinan Parkı,29.053337034282,41.1259317978456,YENİKÖY,SARIYER
Nilüfer Parkı,28.9973441627075,41.084598207233,ÇELİKTEPE,KAĞITHANE
Çiçek Parkı,29.0004963084127,41.0861659276787,ÇELİKTEPE,KAĞITHANE
Üsküp Parkı,28.9999494073491,41.0855120350728,ÇELİKTEPE,KAĞITHANE
Nergis Parkı,29.0886829958127,40.9890616799636,YENİSAHRA,ATAŞEHİR
Süleyman Özyiğit Parkı,29.1799932476484,40.9770346884138,FERHATPAŞA,ATAŞEHİR
Şekerevler Bahar Parkı,29.1105573456834,40.9753685532586,İÇERENKÖY,ATAŞEHİR
Duatepe Parkı,29.0512304257757,41.0875629177082,RUMELİ HİSARI,SARIYER
702. Sok. Parkı,28.8602757067251,41.0463074765548,TUNA,ESENLER
Alaaddin Kadayıfçıoğlu Parkı,28.8556154710843,41.0543509753129,TUNA,ESENLER
Sultan Murat Parkı,28.7857045163218,40.9987147410373,YEŞİLOVA,KÜÇÜKÇEKMECE
Şehit Gaffar Okkan Parkı,28.7838924420673,40.9878229681901,CENNET,KÜÇÜKÇEKMECE
Şehit Murat Kalyoncu Parkı,28.7962229977338,41.0018020242297,KEMALPAŞA,KÜÇÜKÇEKMECE
Şehit Engin Danyıldız Parkı,28.9285802634225,41.0635685067226,YILDIZTABYA,GAZİOSMANPAŞA
Başkanlık Parkı,28.916434703016,41.057859112005,MERKEZ,GAZİOSMANPAŞA
Manolya Parkı,29.0065451309177,41.0532267087863,DİKİLİTAŞ,BEŞİKTAŞ
Dutluk Parkı,29.0056543265537,41.0614999932816,GAYRETTEPE,BEŞİKTAŞ
Menkeşe Parkı,28.9820695583844,41.0917974307682,HAMİDİYE,KAĞITHANE
Altınay Parkı,28.9873735902892,41.0938952036746,SEYRANTEPE,KAĞITHANE
Çilekli Sok. Parkı,28.9194277229214,41.0564021305394,SARIGÖL,GAZİOSMANPAŞA
Park,29.3186273646017,40.8275578210669,İSTASYON,TUZLA
Batakçalı Parkı,29.3225981405789,40.8304341232735,İSTASYON,TUZLA
Çocuk Parkı,28.8403383724833,41.0063072908781,HÜRRİYET,BAHÇELİEVLER
Kamelya Parkı,29.1214503140775,40.9827023055858,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Park,29.1155800633408,40.9816901822886,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Yıldız Camii Yanı Parkı,28.6051855028566,40.9760655908382,DEREAĞZI,BEYLİKDÜZÜ
Kahveler Yanı Parkı,29.0322602354812,41.1685547804266,KOCATAŞ,SARIYER
Mavi Bloklar Parkı,28.9708763628808,41.0641715855406,KAPTANPAŞA,ŞİŞLİ
Kuyu Sok. Parkı,28.9780122681881,41.0553182763972,PAŞA,ŞİŞLİ
Uğur Mumcu Parkı,28.7080962191104,40.9861022487424,CİHANGİR,AVCILAR
Şehit Mahmut Ergül Parkı,28.7932148958085,40.9951928656722,GÜLTEPE,KÜÇÜKÇEKMECE
Kardeşlik Parkı,28.7852367485839,41.0243474315932,SÖĞÜTLÜ ÇEŞME,KÜÇÜKÇEKMECE
Şehit Piyade Er Yavuz Öztürk Parkı,28.7747586660646,41.0009712284324,CUMHURİYET,KÜÇÜKÇEKMECE
Avasköyü Yolu Mah. Parkı,28.8927469514714,41.0609572837039,YILDIRIM,BAYRAMPAŞA
Park,29.0569586588627,41.2353945401745,DEMİRCİKÖY,SARIYER
15 Temmuz Şehit Ramazan Sarıkaya Parkı,28.8373206365013,41.0407980786977,YENİMAHALLE,BAĞCILAR
Namık Kemal Parkı,28.8445704047104,41.0394134474654,KİRAZLI,BAĞCILAR
Park,28.8685151332217,41.047690372072,BİRLİK,ESENLER
Akşemsettin Parkı,29.3143552207641,40.8252592163329,İSTASYON,TUZLA
Aşçıbaşı Parkı,28.9337763948638,41.0395054292718,NİŞANCI,EYÜPSULTAN
Dedeman Parkı,29.048153911002,41.1300464636012,FERAHEVLER,SARIYER
Veysel Karani Can Parkı,28.8258232545998,41.1341004672619,ESKİ HABİPLER,SULTANGAZİ
Cemre Çocuk Parkı,28.9915747432658,41.0840917907358,HARMANTEPE,KAĞITHANE
Acı Yonca Parkı,28.9884408126742,41.0888822592038,ŞİRİNTEPE,KAĞITHANE
Atılım Parkı,28.5890159318535,41.0216205873781,FATİH,BÜYÜKÇEKMECE
2. Heykel Parkı,28.5850024831247,41.0176053968492,FATİH,BÜYÜKÇEKMECE
Güzel Yayla Parkı,28.6074803617522,41.0240846774903,FATİH,BÜYÜKÇEKMECE
Pınartepe Sahil Parkı,28.5977962662641,41.0031238787311,PINARTEPE,BÜYÜKÇEKMECE
Lavanta Parkı,29.2835197808806,40.8244319458914,POSTANE,TUZLA
Bosnalı Çocuklar Parkı,28.9438163906596,41.0729077094003,ESENTEPE,EYÜPSULTAN
Aletli Jimnastik Spor Alanı,29.0560767618664,41.1718838739457,SARIYER MERKEZ,SARIYER
Liseliler Parkı,29.0492480809847,41.1632475854103,BÜYÜKDERE,SARIYER
Çınar Parkı,28.8960920819542,41.1000578025468,YUNUS EMRE,SULTANGAZİ
Şehit İsmail Murat Birol Parkı,28.8699999908876,41.1021623515214,UĞUR MUMCU,SULTANGAZİ
Bostan Sok. Parkı,29.0014628670322,41.049102286218,TÜRKALİ,BEŞİKTAŞ
Mısırlı Bahçe Parkı,29.0007328258102,41.0476224650899,TÜRKALİ,BEŞİKTAŞ
Kurtuluş Camii Altı Parkı,28.9802892261096,41.0444417667136,ESKİŞEHİR,ŞİŞLİ
Türkan Saylan Parkı,29.0341185660466,41.0731694666971,KÜLTÜR,BEŞİKTAŞ
Marmara Parkı,28.6678939936913,40.9832785844594,MARMARA,BEYLİKDÜZÜ
Fikri Göze Parkı,29.0040397598167,41.0611362304791,GAYRETTEPE,BEŞİKTAŞ
Koca Yusuf Parkı,28.8318926821572,41.040152908946,GÜNEŞLİ,BAĞCILAR
Seyit Çavuş Parkı,28.8559482963513,41.0374039793596,SANCAKTEPE,BAĞCILAR
Piri Reis Parkı,28.8251309260032,41.0541316123287,MAHMUTBEY,BAĞCILAR
Antikacılar Parkı,28.9890164985548,41.0676339544811,KUŞTEPE,ŞİŞLİ
Park,29.1157775861398,40.9914573099959,ATATÜRK,ATAŞEHİR
Park,28.5465641790849,41.0319119963463,HÜRRİYET,BÜYÜKÇEKMECE
Şehitler Meydanı Anıtı Parkı,29.6089889276092,41.1738258696928,ÇAVUŞ,ŞİLE
Park,28.9910611415406,41.048150041622,HARBİYE,ŞİŞLİ
Mahmut Şevket Paşa Parkı,28.8223083329662,40.9621730848561,YEŞİLKÖY,BAKIRKÖY
Park,28.6546458100056,41.0338661963918,ŞEHİTLER,ESENYURT
Park,28.9613729561304,41.0542321203292,MEHMET AKİF ERSOY,KAĞITHANE
Park,29.0848296913332,40.97687647864,19 MAYIS,KADIKÖY
Tahtakale Gençlik Parkı,28.7144227391606,41.0657088841038,TAHTAKALE,AVCILAR
Park ,28.8045294988064,41.0229335514638,İNÖNÜ,KÜÇÜKÇEKMECE
Park,29.3562623390519,40.8310108240702,ŞİFA,TUZLA
Park ,28.6079621541953,40.9899100458138,GÜRPINAR,BEYLİKDÜZÜ
Park,29.1409029518353,40.9055239758913,ORHANTEPE,KARTAL
Park,29.1361686089442,40.9104398971025,YALI,MALTEPE
Çocuk Parkı,29.413482580136,41.1198851194327,AVCIKORU,ŞİLE
Park,28.7762834842195,40.9968052399442,YENİ MAHALLE,KÜÇÜKÇEKMECE
Bağcılar Belediyesi Stadyum Parkı,28.8208653151709,41.0589077210333,MAHMUTBEY,BAĞCILAR
Park,29.2151227443527,40.9281233704783,UĞUR MUMCU,KARTAL
Söğütluçayır Parkı,29.081161090753,41.0171719787024,BULGURLU,ÜSKÜDAR
Kaptan Paşa Parkı,28.9368915046408,41.0473084142483,MERKEZ,EYÜPSULTAN
Nezih Özel Parkı,29.0737961184142,41.0166445741483,BULGURLU,ÜSKÜDAR
Park,28.7799772157843,40.9794073278743,BASINKÖY,BAKIRKÖY
Park,29.0354950676301,41.0398400643992,KUZGUNCUK,ÜSKÜDAR
Yeşil Vadi,28.6368645752483,41.0071240479942,CUMHURİYET,BEYLİKDÜZÜ
Çocuk Parkı,28.8704945868221,40.9840455929097,ZUHURATBABA,BAKIRKÖY
Park,28.6575202657918,40.9993085298737,BARIŞ,BEYLİKDÜZÜ
Çocuk Parkı,29.6078561482944,41.1722990576023,ÇAVUŞ,ŞİLE
Vadi Parkı,29.0782938867521,41.011001446619,CUMHURİYET,ÜSKÜDAR
Park,28.4480381872427,41.0361729207843,KAMİLOBA,BÜYÜKÇEKMECE
Park,28.6571385617056,40.9993867668331,BARIŞ,BEYLİKDÜZÜ
Çocuk Parkı,28.4566677106374,41.029872492967,KUMBURGAZ,BÜYÜKÇEKMECE
Maçka Demokrasi Parkı,28.9912156595249,41.044293370969,HARBİYE,ŞİŞLİ
Park,28.6184257413207,40.9956854025523,ADNAN KAHVECİ,BEYLİKDÜZÜ
Park,29.1809463715168,40.8855749217223,KORDONBOYU,KARTAL
M.Asım Hacımustafaoğlu Parkı,28.8600771368083,41.0350635649475,ÇINAR,BAĞCILAR
Park,28.8322488071953,41.0106638639733,ZAFER,BAHÇELİEVLER
Park,28.9746025692176,41.0432847775151,HACIAHMET,BEYOĞLU
Fahrettin Paşa Parkı,28.9130490537466,41.0667317306196,BAĞLARBAŞI,GAZİOSMANPAŞA
Park,28.0106399729367,41.0984826596145,FEVZİPAŞA,SİLİVRİ
Park,28.8896037306487,41.1768441702801,GÖKTÜRK MERKEZ,EYÜPSULTAN
Çetin Emeç Çocuk Parkı,28.9098563336761,41.0000337360805,TELSİZ,ZEYTİNBURNU
Orkide Parkı,28.9141775334472,41.152405239315,MİTHATPAŞA,EYÜPSULTAN
Eris Sitesi Parkı,29.0188590626491,41.0110545184823,SELİMİYE,ÜSKÜDAR
Eris Sitesi Parkı,29.0870997435184,40.9802682531695,19 MAYIS,KADIKÖY
Vezir Parkı,28.9312392221665,41.0110164622981,ŞEHREMİNİ,FATİH
Seyitömer Şelaleli Parkı,28.932694106223,41.0088706026103,SEYYİD ÖMER,FATİH
Park,28.6700079403009,41.1023044708879,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
Güvercintepe Spor Parkı,28.7449088142146,41.0886620361414,GÜVERCİNTEPE,BAŞAKŞEHİR
Duygu Parkı,29.0016409371536,41.0945125805313,YEŞİLCE,KAĞITHANE
Park,28.8011101149748,41.0114259970865,TEVFİKBEY,KÜÇÜKÇEKMECE
Çocuk Parkı,28.9713983716971,41.0681499187959,GÜRSEL,KAĞITHANE
Bosna Parkı,29.0762841990568,41.0502903518641,GÜZELTEPE,ÜSKÜDAR
Beşiktaş Belediyesi Meyve Bahçesi,29.0286476392601,41.0581503552449,ORTAKÖY,BEŞİKTAŞ
Park,29.0247675196572,41.0609450678521,ULUS,BEŞİKTAŞ
Park,29.0355830406862,41.0148082361991,BARBAROS,ÜSKÜDAR
Park,28.9093667601261,41.0712547948452,FEVZİ ÇAKMAK,GAZİOSMANPAŞA
Park,29.0101788698531,41.0564270315487,BALMUMCU,BEŞİKTAŞ
ODTÜ Parkı,29.0320310215758,41.0689804674655,KÜLTÜR,BEŞİKTAŞ
Park,28.7558111533492,41.1099117455345,KAYABAŞI,BAŞAKŞEHİR
Park,28.7874024102053,41.1137933589281,BAŞAKŞEHİR,BAŞAKŞEHİR
Park,29.0885096052065,40.9979287909798,AŞIKVEYSEL,ATAŞEHİR
Park,29.1178444580155,40.9916069754437,ATATÜRK,ATAŞEHİR
Park,29.1492228252475,40.9909905242918,YENİŞEHİR,ATAŞEHİR
Park,29.1514405131758,40.9346770564573,ZÜMRÜTEVLER,MALTEPE
Maltepe Lunapark,29.1356112116084,40.9209299910048,BAĞLARBAŞI,MALTEPE
Park,28.9986883754114,41.0914775060805,SULTAN SELİM,KAĞITHANE
İnci Parkı,28.9718518883686,41.0659578122733,GÜRSEL,KAĞITHANE
Akdeniz Parkı,29.104992384687,41.0107698170505,ATAKENT,ÜMRANİYE
Park,29.0793474042291,40.9919672490919,ÖRNEK,ATAŞEHİR
Park,29.108111238149,41.02279980182,ATAKENT,ÜMRANİYE
Park,28.2450948355806,41.0743868293548,PİRİ MEHMET PAŞA,SİLİVRİ
Mehmet Emin Parkı,29.0326433809985,41.1446785753878,CUMHURİYET,SARIYER
Küçükçekmece Belediyesi Çocuk Trafik Eğitim Parkı,28.7877301535114,41.0484778864291,ATAKENT,KÜÇÜKÇEKMECE
Park,28.9662786611262,41.0469784545747,PİYALEPAŞA,BEYOĞLU
Dumlupınar Parkı,28.9043566884748,41.0762564936992,YENİ MAHALLE,GAZİOSMANPAŞA
Atsushi Miyazaki Parkı,29.0454193666649,41.1345476602041,FERAHEVLER,SARIYER
Park,29.2767209605987,40.8927202320105,GÜLLÜ BAĞLAR,PENDİK
Park,29.085101835457,40.9727417084242,19 MAYIS,KADIKÖY
Park,29.1939050523949,41.0157951684648,ÇAMLIK,ÇEKMEKÖY
Park,29.0155804787354,41.023387460219,AZİZ MAHMUT HÜDAYİ,ÜSKÜDAR
Park,29.052262332581,41.0560576208657,ÇENGELKÖY,ÜSKÜDAR
Park,28.8618165604053,41.0998330222339,SULTANÇİFTLİĞİ,SULTANGAZİ
Park,29.1128769905156,40.9707620789012,İÇERENKÖY,ATAŞEHİR
Park,29.114724707671,40.9855952798274,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Park,29.1218747593348,40.985964341269,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Park,29.0822072742741,40.9969047712526,ÖRNEK,ATAŞEHİR
Park,28.9203496660381,40.9893133695273,YEDİKULE,FATİH
Park,28.950246299489,41.0312042493014,BALAT,FATİH
Park,28.6338499378741,41.0051857690767,ADNAN KAHVECİ,BEYLİKDÜZÜ
Park,29.0233183979289,41.212034732176,USKUMRUKÖY,SARIYER
Park,29.2236259028405,40.9204297675277,YAKACIK YENİ,KARTAL
Park,29.0272570675403,40.9844836513276,CAFERAĞA,KADIKÖY
Park,29.2237863952892,41.0304906438677,SULTANÇİFTLİĞİ,ÇEKMEKÖY
Park,28.8269512010771,40.998251763533,ÇOBANÇEŞME,BAHÇELİEVLER
Güzeldere Parkı,28.9923480338728,41.0860624259605,ŞİRİNTEPE,KAĞITHANE
Çocuk Parkı ,28.9651079897352,41.0612406689735,TALATPAŞA,KAĞITHANE
Yapma Bebek Parkı,29.0259027016866,41.0285934778897,SULTANTEPE,ÜSKÜDAR
Spor Parkı,28.9067008460682,41.0634892963619,MERKEZ,GAZİOSMANPAŞA
Park,29.0532947301859,41.057437891374,KULELİ,ÜSKÜDAR
Park,29.0306147950875,41.0374015331459,KUZGUNCUK,ÜSKÜDAR
770. Sokak Parkı,28.9074359180575,41.071373489194,FEVZİ ÇAKMAK,GAZİOSMANPAŞA
Gökyüzü Parkı,29.032727485979,41.0098520144204,BARBAROS,ÜSKÜDAR
Park,28.6758115122023,41.0197179070847,AKEVLER,ESENYURT
Park,29.120905051353,40.9858785596749,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Park,28.9156788143128,41.0070297253812,SEYİTNİZAM,ZEYTİNBURNU
Park,29.0992787061896,41.0425366490338,ELMALIKENT,ÜMRANİYE
Park,28.6707990794998,41.0017332591837,YAKUPLU,BEYLİKDÜZÜ
Park,28.2538205042024,41.0694531650233,FATİH,SİLİVRİ
Park,29.0429933678657,41.119314694492,POLİGON,SARIYER
Park,29.0456087250008,41.0879555747641,RUMELİ HİSARI,SARIYER
Kadıköy Parkı,29.0173538260545,40.9909694443211,CAFERAĞA,KADIKÖY
Balkanlar Kültür Parkı,29.2078695731367,40.9134418574805,ORTA,KARTAL
Park,29.1565874191285,40.9010930651371,ORHANTEPE,KARTAL
Sarsılmaz Parkı,28.9669177724345,41.0140651863445,MERCAN,FATİH
Hekimoğlu Ali Paşa Parkı,28.9343099538192,41.0061270974321,CERRAHPAŞA,FATİH
Park,29.2141921365478,40.9289562571169,UĞUR MUMCU,KARTAL
Yedikule Kuş Cenneti Parkı,28.9233724933955,40.9988963531323,YEDİKULE,FATİH
Mermerkule Kara Parkı,28.9256667233523,40.9913268631783,YEDİKULE,FATİH
Silivrikapı Parkı,28.9378701416305,41.0015836365454,CERRAHPAŞA,FATİH
Pierre Loti Parkı,28.9724454964257,41.0073779680487,BİNBİRDİREK,FATİH
Tekfur Saray Parkı,28.9403431529574,41.0335372683048,AYVANSARAY,FATİH
Park,28.5366303249284,41.0075918136761,MİMAROBA,BÜYÜKÇEKMECE
Dr. Metin Alatlı,28.9428093167002,41.0100671466203,HASEKİ SULTAN,FATİH
Mimar Sinan Parkı,28.9627704931094,41.0177232791404,DEMİRTAŞ,FATİH
Park,28.9405005139837,41.0024298440573,CERRAHPAŞA,FATİH
Atatürk Parkı,28.912769577254,41.033822022192,ORTA,BAYRAMPAŞA
Dr. Sümer Çavdar Parkı,28.9142018942243,41.0344339007133,ORTA,BAYRAMPAŞA
Çizmeci Mahalle Parkı,28.9111348642762,41.0388285544826,YENİDOĞAN,BAYRAMPAŞA
Aşevi Karşısı Mahalle Parkı,28.8986083404207,41.041770709095,ALTINTEPSİ,BAYRAMPAŞA
Park,29.2528331755368,40.8695613837517,KAYNARCA,PENDİK
Panorama 1453 Parkı,28.9210381547973,41.0178499803494,MERKEZEFENDİ,ZEYTİNBURNU
Silivrikapı Semt Parkı,28.9237101664394,41.0035905294571,SİLİVRİKAPI,FATİH
Mahmut Celalettin Ökten Meydanı,28.9451049949089,41.034511952427,AYVANSARAY,FATİH
Çarşamba Çukurbostan Parkı,28.94994804412,41.0260673622997,BALAT,FATİH
Özgüven Parkı,28.9330738544886,41.0248426906577,KARAGÜMRÜK,FATİH
Samancı Odaları Çocuk Parkı,28.9260510703445,40.9971625993434,YEDİKULE,FATİH
Molla Şeref Parkı,28.9437684591065,41.0139012640596,MOLLA GÜRANİ,FATİH
Park,28.9409922400282,41.0158146059337,MOLLA GÜRANİ,FATİH
97. Yıl Çevre Parkı,28.8948885067965,41.059618155163,KARTALTEPE,BAYRAMPAŞA
Dr. Fazıl Küçük Parkı,28.9084927987236,41.046707041619,MURATPAŞA,BAYRAMPAŞA
Cezayirli Hasan Paşa Parkı,28.9669791819343,41.0304348207315,BEDRETTİN,BEYOĞLU
75. Yıl Parkı,28.919007202763,41.0015431704055,KAZLIÇEŞME,ZEYTİNBURNU
Park,28.9482070239754,41.0330639264881,AYVANSARAY,FATİH
Park,28.9500630922934,41.0643758612878,MERKEZ,KAĞITHANE
Park,28.9436369259187,41.0322145592682,AYVANSARAY,FATİH
Tomtom Parkı,28.9777723553599,41.0285226575214,TOMTOM,BEYOĞLU
Taksim Gezi Parkı,28.9869655428663,41.0389573369601,GÜMÜŞSUYU,BEYOĞLU
Doğu Coşkun Fırat Parkı,28.8646287322129,40.9774663641848,ATAKÖY 2-5-6. KISIM,BAKIRKÖY
Park,28.8554016799653,40.9824424310148,ATAKÖY 3-4-11. KISIM,BAKIRKÖY
Çocuk Parkı,28.8421388376516,40.9842730304184,ATAKÖY 7-8-9-10. KISIM,BAKIRKÖY
Park,28.9939371365122,41.037679248649,ÖMER AVNİ,BEYOĞLU
Kıbrıs Barış Ormanı Parkı,28.9543763186169,41.0544428121201,ÖRNEKTEPE,BEYOĞLU
Mustafa Yaşar Parkı,28.8814163769824,41.0313887146723,GENÇOSMAN,GÜNGÖREN
130 Sok. Parkı,28.855140428634,41.1081395935026,İSMETPAŞA,SULTANGAZİ
Altıntaş Parkı,29.0738387041881,41.0337082711421,FERAH,ÜSKÜDAR
