PLAY_DATE,PLAY_NAME,THEATER_NAME,PLAY_CATEGORY,IS_GUEST_PLAY,PLAY_TYPE,LONGITUDE,LATITUDE,NUMBER_OF_AUDIENCE
2017-12-04,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,20
2020-10-17,TATLI RÜYALAR / FABRİKA SANAT," FABRİKA SANAT",Çocuk,0,Yerli,28.8765777,41.09774468,2
2019-12-26,BEN ÇAĞIRMADIM,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,7
2018-10-07,ŞEKERPARE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,35
2017-10-07,OYUNUN OYUNU,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0129,41.019561,79
2019-10-19,AMANVERMEZ AVNİ,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yerli,29.023817,41.017064,3
2019-04-11,"CENGİZ SAMSUN KUKLA TİYATROSU ""KARAGÖZ'ÜN İNADI - BAHÇE""",Gaziosmanpaşa Sahnesi,Çocuk,0,Yabancı,28.916482,41.057846,72
2019-11-16,BENİM GÜZEL PABUÇLARIM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Çocuk,0,Yerli,28.8765777,41.09774468,172
2019-12-20,RÜYA,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,54
2019-09-22,GEÇ KALANLAR,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,16
2019-12-17,YAŞASIN BARIŞ,Üsküdar Musahipzade Celãl Sahnesi,Çocuk,0,Yerli,29.0129,41.019561,2
2019-12-21,BİZİM AİLE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,57
2019-12-29,12. GECE,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,4
2018-03-13,KAHVEDE ŞENLİK VAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,28
2019-12-29,ÜZGÜN AĞAÇLAR ÜLKESİ,Gaziosmanpaşa Sahnesi,Çocuk,0,Yerli,28.916482,41.057846,10
2020-01-05,KARINCALAR - BİR SAVAŞ VARDI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0129,41.019561,24
2020-10-22,ŞATONUN ALTINDA / FİZİKSEL TİYATRO ARAŞTIRMALARI," FİZİKSEL TİYATRO ARAŞTIRMALARI",Yetişkin,0,Yabancı,29.0129,41.019561,8
2018-04-01,MACBETH,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0129,41.019561,29
2020-01-24,BEN ÇAĞIRMADIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yabancı,28.970972,41.079366,139
2017-12-31,ŞEKERPARE,Kağıthane Sadabad Sahnesi,Müzikal,0,Yerli,28.970972,41.079366,11
2017-12-20,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yabancı,28.988829,41.046788,150
2020-01-22,GEÇ KALANLAR,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,74
2019-02-21,NORA - BİR BEBEK EVİ,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,101
2019-09-21,KARINCALAR - BİR SAVAŞ VARDI,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yabancı,28.956194,41.0159,59
2020-09-26,ALLAHAISMARLADIK CUMHURİYET / TATAVLA SAHNE," TATAVLA SAHNE",Yetişkin,0,Yerli,28.956194,41.0159,1
2018-01-25,ŞAHANE ZÜĞÜRTLER,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yabancı,29.0129,41.019561,45
2020-01-07,YAŞASIN BARIŞ,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,148
2018-03-29,SIZI,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,14
2019-02-21,ELMA KURDU KIRTIK,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.023408,40.99177,1
2020-01-05,12. GECE,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,2
2018-03-31,SAADET HANIM,Kağıthane Sadabad Sahnesi,Yetişkin,0,Yerli,28.970972,41.079366,11
2019-04-21,OCAK'TA BAHAR,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,87
2018-12-31,KOMİK-İ ŞEHİR NAŞİT BEY,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765777,41.09774468,12
2019-10-01,KARINCALAR - BİR SAVAŞ VARDI,Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,0,Yabancı,29.023817,41.017064,37
2018-12-16,KOMİK-İ ŞEHİR NAŞİT BEY,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,4
2019-09-22,BEN ÇAĞIRMADIM,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765777,41.09774468,3
2019-05-12,ADAB-I VARANK (ŞEHİT İLHAN VARANK FEN LİSESİ),Ümraniye Sahnesi,Yetişkin,1,Yabancı,29.104798,41.025025,15
2018-05-12,SANSÜRCÜ (YILDIZ TEKNİK ÜNİ. OYUNCULARI),Üsküdar Kerem Yılmazer Sahnesi,Yetişkin,1,Yerli,29.023817,41.017064,2
2019-12-27,RÜYA,Kağıthane Sadabad Sahnesi,Çocuk,0,Yerli,28.970972,41.079366,37
2020-02-01,NORA - BİR BEBEK EVİ,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765777,41.09774468,47
2019-01-05,BİR KÜMES HİKAYESİ,Harbiye Muhsin Ertuğrul Sahnesi,Çocuk,0,Yerli,28.988829,41.046788,159
2019-01-12,MATRUŞKA,Üsküdar Musahipzade Celãl Sahnesi,Yetişkin,0,Yerli,29.0129,41.019561,43
2020-01-02,HASTALIK HASTASI,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,83
2018-03-11,ÇİNGENELER GÖKYÜZÜNDE YAŞAR,Ümraniye Sahnesi,Müzikal,0,Yabancı,29.104798,41.025025,1
2019-03-24,KARAGÖZ ÇİFTLİK BEKÇİSİ,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.023408,40.99177,81
2018-05-01,BAK BİZİM ŞARKIMIZI ÇALIYORLAR,Kağıthane Sadabad Sahnesi,Müzikal,0,Yabancı,28.970972,41.079366,8
2019-04-21,TATLI KAÇIK,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yabancı,28.8765777,41.09774468,46
2018-10-31,KAHVEDE ŞENLİK VAR,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,58
2018-04-22,DEDEKTİF KÖPEK CASH,Kadıköy Haldun Taner Sahnesi,Çocuk,0,Yerli,29.023408,40.99177,41
2019-11-12,KAHVEDE ŞENLİK VAR,Sultangazi Hoca Ahmet Yesevi Sahnesi,Yetişkin,0,Yerli,28.8765777,41.09774468,37
2020-02-23,AY IŞIĞINDA ŞAMATA,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yerli,28.916482,41.057846,3
2020-01-13,AMANVERMEZ AVNİ,Ümraniye Sahnesi,Yetişkin,0,Yerli,29.104798,41.025025,71
2019-03-29,VAHŞİ BATI,Gaziosmanpaşa Sahnesi,Yetişkin,0,Yabancı,28.916482,41.057846,24
2019-01-30,OCAK'TA BAHAR,Harbiye Muhsin Ertuğrul Sahnesi,Yetişkin,0,Yabancı,28.988829,41.046788,33
2018-05-21,BÜYÜK ROMULUS (ATAŞEHİR ÖZEL SEVİNÇ ANADOLU LİSESİ),Ümraniye Sahnesi,Yetişkin,1,Yerli,29.104798,41.025025,7
2019-04-13,CAN YELEĞİ,Fatih Reşat Nuri Sahnesi,Yetişkin,0,Yerli,28.956194,41.0159,45
2020-09-24,KIRMIZI'NIN HAYALİ / PAT ATÖLYE," PAT ATÖLYE",Çocuk,0,Yerli,28.970972,41.079366,13
2020-09-28,TURŞU / KADIKÖY BOA SAHNE," KADIKÖY BOA SAHNE",Yetişkin,0,Yerli,28.956194,41.0159,2
2018-02-02,MACBETH,Ümraniye Sahnesi,Yetişkin,0,Yabancı,29.104798,41.025025,38
2019-02-05,FELATUN BEY İLE RAKIM EFENDİ,Harbiye Muhsin Ertuğrul Sahnesi,Müzikal,0,Yerli,28.988829,41.046788,8
