institution_id,district_tr,district_eng,institution_name,latitude,longitude,neighborhood_tr,neighborhood_eng,institution_type_tr,institution_type_eng,care_type
2867,Kartal,Kartal,Şehit Dursun Kaya Parkı,40.8988690474006,29.1916192354354,KARLIKTEPE,KARLIKTEPE,Park,Park,genellestirilmis
2868,Kağithane,Kagithane,Talip Parkı,41.0941877574421,28.9694544323202,HAMİDİYE,HAMIDIYE,Park,Park,genellestirilmis
2869,Kartal,Kartal,Şehit Selahettin Parkı,40.9155623903969,29.1994727012815,SOĞANLIK YENİ,SOGANLIK YENI,Park,Park,genellestirilmis
2870,Kağithane,Kagithane,Miraç Parkı,41.0922632033846,28.9914262728689,ŞİRİNTEPE,SIRINTEPE,Park,Park,genellestirilmis
2871,Kartal,Kartal,Ceyhan Parkı,40.9159947345965,29.2193173929358,YAKACIK ÇARŞI,YAKACIK CARSI,Park,Park,genellestirilmis
2872,Kağithane,Kagithane,Sarmaşık Parkı,41.0798357241498,28.9870339362974,HARMANTEPE,HARMANTEPE,Park,Park,genellestirilmis
2873,Kartal,Kartal,Mehmet Sekmen Parkı,40.9064185144171,29.1914695788503,ESENTEPE,ESENTEPE,Park,Park,genellestirilmis
2874,Si̇li̇vri̇,Silivri,Sarıbekir Çocuk Parkı,41.0730854317561,28.2577178196182,ALİBEY,ALIBEY,Park,Park,cocuk
2875,Si̇li̇vri̇,Silivri,Park,41.0878882852782,28.2421650465252,MİMAR SİNAN,MIMAR SINAN,Park,Park,genellestirilmis
2876,Küçükçekmece,Kucukcekmece,19 Mayıs Parkı,41.0479602948027,28.8026605023677,ATATÜRK,ATATURK,Park,Park,genellestirilmis
2877,Si̇li̇vri̇,Silivri,Park,41.0908023252022,28.3319850403165,KAVAKLI,KAVAKLI,Park,Park,genellestirilmis
2878,Bahçeli̇evler,Bahcelievler,Şehit Oktay Demiryürek Parkı,41.0078234420623,28.8214377313622,YENİBOSNA MERKEZ,YENIBOSNA MERKEZ,Park,Park,genellestirilmis
2879,Ümrani̇ye,Umraniye,Çocuk Park,40.9993405218452,29.1269770378226,TATLISU,TATLISU,Park,Park,cocuk
2880,Üsküdar,Uskudar,Park,41.0211063725059,29.0280446720698,MURATREİS,MURATREIS,Park,Park,genellestirilmis
2881,Ümrani̇ye,Umraniye,Alkılıç Parkı,41.0240595216494,29.0931199530077,ATATÜRK,ATATURK,Park,Park,genellestirilmis
2882,Esenyurt,Esenyurt,Begonya Parkı,41.0030996408002,28.6979619248952,TURGUT ÖZAL,TURGUT OZAL,Park,Park,genellestirilmis
2883,Ümrani̇ye,Umraniye,Çalıbaba Parkı,41.0240452305749,29.0953353457008,ATATÜRK,ATATURK,Park,Park,genellestirilmis
2884,Esenyurt,Esenyurt,Park,41.0072793275722,28.6909296295557,NAMIK KEMAL,NAMIK KEMAL,Park,Park,genellestirilmis
2885,Sancaktepe,Sancaktepe,Veysel Karani Parkı,40.9621603567459,29.2406216292234,VEYSEL KARANİ,VEYSEL KARANI,Park,Park,genellestirilmis
2886,Sancaktepe,Sancaktepe,Ahmet Arif Parkı,41.0046254670652,29.2178399857554,KEMAL TÜRKLER,KEMAL TURKLER,Park,Park,genellestirilmis
2887,Üsküdar,Uskudar,Zeynep Kamil Parkı,41.0158558537965,29.0250244233364,ZEYNEP KAMİL,ZEYNEP KAMIL,Park,Park,genellestirilmis
2888,Sancaktepe,Sancaktepe,Mehmet Akif Ersoy Parkı,40.9794476464859,29.2142319982375,EYÜP SULTAN,EYUP SULTAN,Park,Park,genellestirilmis
2889,Üsküdar,Uskudar,Servili Parkı,41.0137072002797,29.0234747985994,ZEYNEP KAMİL,ZEYNEP KAMIL,Park,Park,genellestirilmis
2890,Sultanbeyli̇,Sultanbeyli,Alparslan Parkı,40.9405224787545,29.2866948122278,ORHANGAZİ,ORHANGAZI,Park,Park,genellestirilmis
2891,Üsküdar,Uskudar,Erenler Parkı,41.0292669325613,29.0766063584774,FERAH,FERAH,Park,Park,genellestirilmis
2892,Sultanbeyli̇,Sultanbeyli,Tepeüstü Parkı,40.9447427260201,29.2744303179222,YAVUZ SELİM,YAVUZ SELIM,Park,Park,genellestirilmis
2893,Büyükçekmece,Buyukcekmece,Nebileşen Çocuk Parkı ve Spor Bahçesi,41.0393468446501,28.4329966319137,KAMİLOBA,KAMILOBA,Park,Park,cocuk
2894,Beykoz,Beykoz,Çamlıbahçe Çocuk Parkı,41.1465106944423,29.0862534799806,ORTAÇEŞME,ORTACESME,Park,Park,cocuk
2895,Büyükçekmece,Buyukcekmece,Çocuk Parkı,41.0363113665292,28.448523091415,KAMİLOBA,KAMILOBA,Park,Park,cocuk
2896,Üsküdar,Uskudar,Şehit Yusuf Beyaztaş Parkı,41.0330237205261,29.0746224042778,FERAH,FERAH,Park,Park,genellestirilmis
2897,Beykoz,Beykoz,Kaptanlar Parkı,41.0938830039694,29.0795298748922,KAVACIK,KAVACIK,Park,Park,genellestirilmis
2898,Üsküdar,Uskudar,Fahrettin Kerim Gökay Parkı,41.0206802666382,29.0450349564005,ALTUNİZADE,ALTUNIZADE,Park,Park,genellestirilmis
2899,Beykoz,Beykoz,Beykoz Engelliler Merkez Parkı,41.0969546450745,29.0980192292631,RÜZGARLIBAHÇE,RUZGARLIBAHCE,Park,Park,genellestirilmis
2900,Kadiköy,Kadikoy,Manolya Parkı,41.0060791997626,29.0350792908507,KOŞUYOLU,KOSUYOLU,Park,Park,genellestirilmis
2901,Beykoz,Beykoz,Çavuşbaşı Fatih Mah. Göztepe Parkı,41.0927795526254,29.1109194681242,FATİH,FATIH,Park,Park,genellestirilmis
2902,Büyükçekmece,Buyukcekmece,Park,41.0377707756634,28.5468772356112,HÜRRİYET,HURRIYET,Park,Park,genellestirilmis
2903,Pendi̇k,Pendik,Kurtköy Yeşim Sok Parkı,40.9187297387757,29.2942744338156,KURTKÖY,KURTKOY,Park,Park,genellestirilmis
2904,Büyükçekmece,Buyukcekmece,Çocuk Parkı,41.0106715337418,28.541869429057,EKİNOBA,EKINOBA,Park,Park,cocuk
2905,Si̇li̇vri̇,Silivri,Park,41.0750580488234,28.2784026993873,YENİ,YENI,Park,Park,genellestirilmis
2906,Ümrani̇ye,Umraniye,Bakla Parkı,41.0063698495695,29.1262262519528,ÇAMLIK,CAMLIK,Park,Park,genellestirilmis
2907,Si̇li̇vri̇,Silivri,Park,41.0796559171591,28.2258996619595,MİMAR SİNAN,MIMAR SINAN,Park,Park,genellestirilmis
2908,Beyoğlu,Beyoglu,Park,41.0457825780987,28.9533714697139,PİRİPAŞA,PIRIPASA,Park,Park,genellestirilmis
2909,Esenyurt,Esenyurt,Yunus Emre Parkı,41.0281080471271,28.6498323238184,HÜRRİYET,HURRIYET,Park,Park,genellestirilmis
2910,Beyli̇kdüzü,Beylikduzu,Çocuk Parkı,41.0010060491483,28.6751822777126,YAKUPLU,YAKUPLU,Park,Park,cocuk
2911,Esenyurt,Esenyurt,Kazım Karabekir Parkı,41.0056785752773,28.6980826843938,TURGUT ÖZAL,TURGUT OZAL,Park,Park,genellestirilmis
2912,Sariyer,Sariyer,Hezarfen Ahmet Çelebi Parkı,41.1027823560708,29.0395187224618,REŞİTPAŞA,RESITPASA,Park,Park,genellestirilmis
2913,Sultangazi̇,Sultangazi,Çocuk Parkı,41.1445275049728,28.8654086854634,YAYLA,YAYLA,Park,Park,cocuk
2914,Esenyurt,Esenyurt,Hasanbey Parkı,41.0409413999128,28.6446225693086,OSMANGAZİ,OSMANGAZI,Park,Park,genellestirilmis
2915,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.0538239288946,28.3717732356952,SELİMPAŞA,SELIMPASA,Park,Park,cocuk
2916,Bahçeli̇evler,Bahcelievler,Şehit Metin Uzun Parkı,41.0053290995518,28.8592676372709,BAHÇELİEVLER,BAHCELIEVLER,Park,Park,genellestirilmis
2917,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.0537324388189,28.3647555708744,SELİMPAŞA,SELIMPASA,Park,Park,cocuk
2918,Bahçeli̇evler,Bahcelievler,Milli Egemenlik Parkı,41.0003857020749,28.8512072968618,ŞİRİNEVLER,SIRINEVLER,Park,Park,genellestirilmis
2919,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.0694995282907,28.2587718074717,CUMHURİYET,CUMHURIYET,Park,Park,cocuk
2920,Esenyurt,Esenyurt,Mehmet Ali Aybar Parkı,41.0244980699371,28.6964662279898,YUNUS EMRE,YUNUS EMRE,Park,Park,genellestirilmis
2921,Tuzla,Tuzla,Galatasaraylılar Parkı,40.8231940613929,29.3197058809776,İSTASYON,ISTASYON,Park,Park,genellestirilmis
2922,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.08115076938,28.0808941189318,BALABAN,BALABAN,Park,Park,cocuk
2923,Tuzla,Tuzla,İshakpaşa Parkı,40.9032740882565,29.3792900031768,ORTA,ORTA,Park,Park,genellestirilmis
2924,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.0675497806915,28.0786651787637,BALABAN,BALABAN,Park,Park,cocuk
2925,Tuzla,Tuzla,Kültür Parkı,40.9003285007672,29.3518413703023,ORHANLI,ORHANLI,Park,Park,genellestirilmis
2926,Si̇li̇vri̇,Silivri,Park,41.0953652949957,28.0061278076599,FEVZİPAŞA,FEVZIPASA,Park,Park,genellestirilmis
2927,Arnavutköy,Arnavutkoy,Malazgirt Parkı,41.182449412233,28.7403844596421,ARNAVUTKÖY MERKEZ,ARNAVUTKOY MERKEZ,Park,Park,genellestirilmis
2928,Sariyer,Sariyer,Çocuk Parkı,41.1143464009564,29.0408018185834,POLİGON,POLIGON,Park,Park,cocuk
2929,Arnavutköy,Arnavutkoy,M. Fevzi Çakmak Trafik Eğitim Parkı,41.2076016260703,28.7168103772503,MAREŞAL FEVZİ ÇAKMAK,MARESAL FEVZI CAKMAK,Park,Park,genellestirilmis
2930,Arnavutköy,Arnavutkoy,Sazlıbosna Parkı,41.1528530247152,28.6724690103976,SAZLIBOSNA,SAZLIBOSNA,Park,Park,genellestirilmis
2931,Arnavutköy,Arnavutkoy,Mustafa Yeşil Parkı,41.1950627431539,28.7091041189748,TAŞOLUK,TASOLUK,Park,Park,genellestirilmis
2932,Pendi̇k,Pendik,Doğu Parkı,40.875880835614,29.248312803193,DOĞU,DOGU,Park,Park,genellestirilmis
2933,Arnavutköy,Arnavutkoy,Hürriyet Parkı,41.1293001541677,28.6076558859164,YEŞİLBAYIR,YESILBAYIR,Park,Park,genellestirilmis
2934,Pendi̇k,Pendik,Çocuk Parkı,40.8972788928384,29.282837751859,RAMAZANOĞLU,RAMAZANOGLU,Park,Park,cocuk
2935,Güngören,Gungoren,Haznedar Şafak Parkı,41.009715956574,28.8697423086225,HAZNEDAR,HAZNEDAR,Park,Park,genellestirilmis
2936,Maltepe,Maltepe,Kamuran Kumluoğlu Parkı,40.9184193112645,29.1380277986807,YALI,YALI,Park,Park,genellestirilmis
2937,Pendi̇k,Pendik,Mehmet Kültür Parkı,40.8802682162735,29.2422311391599,DOĞU,DOGU,Park,Park,genellestirilmis
2938,Pendi̇k,Pendik,Dumlupınar Parkı,40.8881577532044,29.2541711187152,DUMLUPINAR,DUMLUPINAR,Park,Park,genellestirilmis
2939,Maltepe,Maltepe,Park,40.9655083441656,29.1257958368788,FINDIKLI,FINDIKLI,Park,Park,genellestirilmis
2940,Bakirköy,Bakirkoy,Havacı Muzaffer Erdönmez Parkı,40.961130015938,28.8199142939882,YEŞİLKÖY,YESILKOY,Park,Park,genellestirilmis
2941,Maltepe,Maltepe,Hancıoğlu Park,40.969538992356,29.1346002387072,FINDIKLI,FINDIKLI,Park,Park,genellestirilmis
2942,Güngören,Gungoren,Kıvırcık Sok. Çocuk Parkı,41.0206656281026,28.8794774124265,SANAYİ,SANAYI,Park,Park,cocuk
2943,Kartal,Kartal,Mustafa Karaoğlu Parkı,40.917920995766,29.1922600885898,SOĞANLIK YENİ,SOGANLIK YENI,Park,Park,genellestirilmis
2944,Eyüpsultan,Eyupsultan,Şifa Yokuşu Parkı,41.0427065972169,28.9263888178753,DÜĞMECİLER,DUGMECILER,Park,Park,genellestirilmis
2945,Eyüpsultan,Eyupsultan,Galip Özger Parkı,41.0454597161291,28.9275639951076,DÜĞMECİLER,DUGMECILER,Park,Park,genellestirilmis
2946,Eyüpsultan,Eyupsultan,Bıçakçı Çıkmazı Parkı,41.0464047949668,28.9273400380751,DÜĞMECİLER,DUGMECILER,Park,Park,genellestirilmis
2947,Ataşehi̇r,Atasehir,Mehmet Akif Parkı,41.0002346775864,29.0860911180829,ESATPAŞA,ESATPASA,Park,Park,genellestirilmis
2948,Kartal,Kartal,Ufuk Sok. Parkı,40.9029479106336,29.1762457606669,ATALAR,ATALAR,Park,Park,genellestirilmis
2949,Çatalca,Catalca,Ormanlı Parkı,41.3904028676185,28.4527386738916,ORMANLI,ORMANLI,Park,Park,genellestirilmis
2950,Maltepe,Maltepe,Park,40.9253374191436,29.1413301745789,BAĞLARBAŞI,BAGLARBASI,Park,Park,genellestirilmis
2951,Çatalca,Catalca,Kestanelik Köyü Parkı,41.2303754019722,28.4957714160903,KESTANELİK,KESTANELIK,Park,Park,genellestirilmis
2952,Maltepe,Maltepe,Tımur Sok. Parkı,40.9339477064364,29.1178359912558,FEYZULLAH,FEYZULLAH,Park,Park,genellestirilmis
2953,Çatalca,Catalca,Ethem Arslan Çocuk Parkı,41.2014242497061,28.4445090759573,GÖKÇEALİ,GOKCEALI,Park,Park,cocuk
2954,Maltepe,Maltepe,Sani Malaz Parkı,40.9387910994314,29.1178812010068,İDEALTEPE,IDEALTEPE,Park,Park,genellestirilmis
2955,Şi̇le,Sile,23 Nisan Egemenlik Parkı,41.1380840530226,29.853130016323,AĞVA MERKEZ,AGVA MERKEZ,Park,Park,genellestirilmis
2956,Ataşehi̇r,Atasehir,Şehit Er Erdal Yulalı Parkı,40.9818211539622,29.169261011492,FERHATPAŞA,FERHATPASA,Park,Park,genellestirilmis
2957,Şi̇le,Sile,Üzüm Sok. Parkı,41.1703235442571,29.6254555889763,BALİBEY,BALIBEY,Park,Park,genellestirilmis
2958,Maltepe,Maltepe,Gülçıkmazı Sok. Parkı,40.9241954030114,29.1589954449773,ESENKENT,ESENKENT,Park,Park,genellestirilmis
2959,Sariyer,Sariyer,Park,41.2439563267715,29.0346741330742,KUMKÖY (KİLYOS),KUMKOY (KILYOS),Park,Park,genellestirilmis
2960,Şi̇le,Sile,Yakuplu Çeşmeli Parkı,41.1319478080783,29.8409146970136,AĞVA MERKEZ,AGVA MERKEZ,Park,Park,genellestirilmis
2961,Küçükçekmece,Kucukcekmece,Çocuk Parkı,41.0339471136355,28.7993919164619,HALKALI MERKEZ,HALKALI MERKEZ,Park,Park,cocuk
2962,Üsküdar,Uskudar,Çinili Parkı,41.0231681756585,29.0295094094802,MURATREİS,MURATREIS,Park,Park,genellestirilmis
2963,Üsküdar,Uskudar,Çocuk Parkı,41.0266487738919,29.0667245873813,KISIKLI,KISIKLI,Park,Park,cocuk
2964,Beyli̇kdüzü,Beylikduzu,Çocuk Parkı,40.9909539660991,28.597659452984,GÜRPINAR,GURPINAR,Park,Park,cocuk
2965,Üsküdar,Uskudar,Libadiye Parkı,41.007349181428,29.0738637522987,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
2966,Maltepe,Maltepe,Şehit Alaattin Buluç Parkı,40.9210073315879,29.149724936846,CEVİZLİ,CEVIZLI,Park,Park,genellestirilmis
2967,Ümrani̇ye,Umraniye,Ertuvam Parkı,41.0144599828293,29.0882386709218,ESENEVLER,ESENEVLER,Park,Park,genellestirilmis
2968,Üsküdar,Uskudar,Ortadere Parkı,41.0511429983791,29.0639760606148,ÇENGELKÖY,CENGELKOY,Park,Park,genellestirilmis
2969,Kartal,Kartal,Gökçe Sok. Parkı,40.9032995807531,29.1892883341534,ESENTEPE,ESENTEPE,Park,Park,genellestirilmis
2970,Bakirköy,Bakirkoy,Çocuk Parkı,40.9789599796651,28.7790999144986,BASINKÖY,BASINKOY,Park,Park,cocuk
2971,Büyükçekmece,Buyukcekmece,Park,41.0295148109202,28.4610953175711,KUMBURGAZ,KUMBURGAZ,Park,Park,genellestirilmis
2972,Bakirköy,Bakirkoy,Sakızağacı Parkı,40.9786148849081,28.8845633796906,SAKIZAĞACI,SAKIZAGACI,Park,Park,genellestirilmis
2973,Küçükçekmece,Kucukcekmece,80. Yıl Parkı,41.0279563647598,28.799331041417,İNÖNÜ,INONU,Park,Park,genellestirilmis
2974,Küçükçekmece,Kucukcekmece,Şehitler Parkı,40.9920878932372,28.7927475093165,GÜLTEPE,GULTEPE,Park,Park,genellestirilmis
2975,Küçükçekmece,Kucukcekmece,Şehit Yılmaz Özdemir Parkı,41.0441366796379,28.7848748250646,ATAKENT,ATAKENT,Park,Park,genellestirilmis
2976,Üsküdar,Uskudar,Aydın Demir Parkı,41.0201968339695,29.0424607798259,ALTUNİZADE,ALTUNIZADE,Park,Park,genellestirilmis
2977,Kağithane,Kagithane,Çocuk Parkı,41.0868063339674,28.9870288496827,YAHYA KEMAL,YAHYA KEMAL,Park,Park,cocuk
2978,Üsküdar,Uskudar,Emek Parkı,41.0583452502771,29.0587483852317,KULELİ,KULELI,Park,Park,genellestirilmis
2979,Kartal,Kartal,Atalar Tren İstasyonu Parkı,40.8989541040532,29.1694003359678,ATALAR,ATALAR,Park,Park,genellestirilmis
2980,Büyükçekmece,Buyukcekmece,Park,41.0152294272452,28.5612578649874,MİMAR SİNAN,MIMAR SINAN,Park,Park,genellestirilmis
2981,Kartal,Kartal,Dragos Botanik Parkı,40.890765040433,29.2077803237134,YUNUS,YUNUS,Park,Park,genellestirilmis
2982,Büyükçekmece,Buyukcekmece,Park,41.0160354694636,28.5625302814312,MİMAR SİNAN,MIMAR SINAN,Park,Park,genellestirilmis
2983,Sancaktepe,Sancaktepe,Park,41.002172781342,29.1914842899772,EMEK,EMEK,Park,Park,genellestirilmis
2984,Kadiköy,Kadikoy,Kadıköy Belediye Başkanlığı Türk Kadınlar Birliği Parkı,40.9962424448613,29.0320758463409,ACIBADEM,ACIBADEM,Park,Park,genellestirilmis
2985,Beyoğlu,Beyoglu,Çocuk Parkı,41.0472388080987,28.9665362345019,PİYALEPAŞA,PIYALEPASA,Park,Park,cocuk
2986,Bahçeli̇evler,Bahcelievler,Muammer Taşkale Parkı,41.0197329537626,28.8266096260885,YENİBOSNA MERKEZ,YENIBOSNA MERKEZ,Park,Park,genellestirilmis
2987,Beyli̇kdüzü,Beylikduzu,Çocuk Parkı,41.0074086830513,28.6417953851056,CUMHURİYET,CUMHURIYET,Park,Park,cocuk
2988,Ümrani̇ye,Umraniye,Çimen Parkı,41.0179834989136,29.1019843536741,İSTİKLAL,ISTIKLAL,Park,Park,genellestirilmis
2989,Beyli̇kdüzü,Beylikduzu,Park,41.0079554829368,28.6402201829289,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
2990,Kadiköy,Kadikoy,Şehit Kadir Yıldırım Parkı,40.9575836095661,29.0737016518808,SUADİYE,SUADIYE,Park,Park,genellestirilmis
2991,Bahçeli̇evler,Bahcelievler,Ömer İnci Parkı,40.9978013374672,28.8496094329396,ŞİRİNEVLER,SIRINEVLER,Park,Park,genellestirilmis
2992,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.0559311799408,28.3769507054191,SELİMPAŞA,SELIMPASA,Park,Park,cocuk
2993,Kağithane,Kagithane,Tekmek Parkı,41.0980815285712,28.9754884045944,HAMİDİYE,HAMIDIYE,Park,Park,genellestirilmis
2994,Kağithane,Kagithane,Muhsin Yazıcıoğlu Parkı,41.0826337402181,28.9743623245652,MERKEZ,MERKEZ,Park,Park,genellestirilmis
2995,Kağithane,Kagithane,Esnafin Başöğretmeni Suat Yalkın Parkı,41.0819380459668,28.9728590998671,MERKEZ,MERKEZ,Park,Park,genellestirilmis
2996,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.1595754247464,28.168405460833,SEYMEN,SEYMEN,Park,Park,cocuk
2997,Si̇li̇vri̇,Silivri,Çocuk Parkı,41.0776006138316,28.0809540026098,BALABAN,BALABAN,Park,Park,cocuk
2998,Sariyer,Sariyer,Park,41.1107613377395,29.0425898920137,REŞİTPAŞA,RESITPASA,Park,Park,genellestirilmis
2999,Avcilar,Avcilar,Çocuk Parkı,41.0033396199358,28.7020583078496,MUSTAFA KEMALPAŞA,MUSTAFA KEMALPASA,Park,Park,cocuk
3000,Üsküdar,Uskudar,Şemsibey Parkı,41.040302788801,29.0472579332182,BEYLERBEYİ,BEYLERBEYI,Park,Park,genellestirilmis
3001,Sariyer,Sariyer,Nadir Nadi Parkı,41.1493852630808,29.0448285018469,KİREÇBURNU,KIRECBURNU,Park,Park,genellestirilmis
3002,Kartal,Kartal,Manolya Parkı,40.9177168607518,29.2170310719799,YAKACIK ÇARŞI,YAKACIK CARSI,Park,Park,genellestirilmis
3003,Sultanbeyli̇,Sultanbeyli,Park,40.9513501215772,29.2903116387105,HAMİDİYE,HAMIDIYE,Park,Park,genellestirilmis
3004,Arnavutköy,Arnavutkoy,Mimar Sinan Parkı,41.198634853293,28.7282943617254,NENEHATUN,NENEHATUN,Park,Park,genellestirilmis
3005,Sultangazi̇,Sultangazi,Libadiye Cad. Parkı,41.0980391266058,28.8640455177176,UĞUR MUMCU,UGUR MUMCU,Park,Park,genellestirilmis
3006,Beykoz,Beykoz,Cem Botanik Serası,41.0983754108021,29.1526161749844,ÇENGELDERE,CENGELDERE,Park,Park,genellestirilmis
3007,Kartal,Kartal,Enes Parkı,40.901784442914,29.1695591584506,ATALAR,ATALAR,Park,Park,genellestirilmis
3008,Sancaktepe,Sancaktepe,Remzi Çakar Parkı,41.0039128047469,29.1991912738862,EMEK,EMEK,Park,Park,genellestirilmis
3009,Kağithane,Kagithane,Hasbahçe Parkı,41.0672555442732,28.9583905884935,MERKEZ,MERKEZ,Park,Park,genellestirilmis
3010,Bakirköy,Bakirkoy,Çocuk Parkı,40.979966935792,28.8687867531376,ZEYTİNLİK,ZEYTINLIK,Park,Park,cocuk
3011,Kağithane,Kagithane,Güzelyurt Parkı,41.0969351166288,28.9950969872106,SEYRANTEPE,SEYRANTEPE,Park,Park,genellestirilmis
3012,Kağithane,Kagithane,Muaalim Elem Parkı,41.0959440711462,28.9942257082647,SEYRANTEPE,SEYRANTEPE,Park,Park,genellestirilmis
3013,Kağithane,Kagithane,Kardelen Parkı,41.0831996378011,29.0023762146204,ÇELİKTEPE,CELIKTEPE,Park,Park,genellestirilmis
3014,Gazi̇osmanpaşa,Gaziosmanpasa,Fetih Parkı,41.0846909762201,28.9115998037627,MEVLANA,MEVLANA,Park,Park,genellestirilmis
3015,Küçükçekmece,Kucukcekmece,Çocuk Parkı,40.9833828033827,28.7745277810767,FATİH,FATIH,Park,Park,cocuk
3016,Gazi̇osmanpaşa,Gaziosmanpasa,Park,41.0741611963224,28.915550621454,KAZIM KARABEKİR,KAZIM KARABEKIR,Park,Park,genellestirilmis
3017,Gazi̇osmanpaşa,Gaziosmanpasa,Park,41.0750320796685,28.9113865644289,KAZIM KARABEKİR,KAZIM KARABEKIR,Park,Park,genellestirilmis
3018,Si̇li̇vri̇,Silivri,Silivri Belediyesi Botanik Parkı,41.0882592503151,28.2073380021497,ALİPAŞA,ALIPASA,Park,Park,genellestirilmis
3019,Fati̇h,Fatih,Ayvansaray Parkı,41.0396668342421,28.9443484820683,AYVANSARAY,AYVANSARAY,Park,Park,genellestirilmis
3020,Bahçeli̇evler,Bahcelievler,Şehit Tamer Dost Engelsiz Yaşam Parkı,41.0008543382708,28.852852207387,SİYAVUŞPAŞA,SIYAVUSPASA,Park,Park,genellestirilmis
3021,Küçükçekmece,Kucukcekmece,10. Sok. Nehir Parkı,41.0531022946244,28.8012187302984,ATATÜRK,ATATURK,Park,Park,genellestirilmis
3022,Küçükçekmece,Kucukcekmece,Pir Sultan Parkı,41.0175688268961,28.7949976466156,İNÖNÜ,INONU,Park,Park,genellestirilmis
3023,Eyüpsultan,Eyupsultan,Fidan Parkı,41.0726752089394,28.9558836266565,EMNİYETTEPE,EMNIYETTEPE,Park,Park,genellestirilmis
3024,Küçükçekmece,Kucukcekmece,Gültepe Parkı,40.9970823817627,28.7902455066885,GÜLTEPE,GULTEPE,Park,Park,genellestirilmis
3025,Bağcilar,Bagcilar,Molla Hüsrev Parkı,41.0444775884944,28.8336525002131,YENİMAHALLE,YENIMAHALLE,Park,Park,genellestirilmis
3026,Bakirköy,Bakirkoy,Millet Gazi Parkı,40.9823718786218,28.8777101263318,KARTALTEPE,KARTALTEPE,Park,Park,genellestirilmis
3027,Küçükçekmece,Kucukcekmece,Şehit Piyade Asteğmen Mehmet Bozkuş Parkı,41.024271471404,28.8037650881355,İNÖNÜ,INONU,Park,Park,genellestirilmis
3028,Bakirköy,Bakirkoy,Çırpıcı Millet Bahçesi,40.999991162781,28.888665713486,OSMANİYE,OSMANIYE,Park,Park,genellestirilmis
3029,Bakirköy,Bakirkoy,Çırpıcı Millet Bahçesi,40.999991162781,28.888665713486,OSMANİYE,OSMANIYE,Park,Park,genellestirilmis
3030,Çekmeköy,Cekmekoy,Zeus Park,41.0267278382316,29.2341355380779,SOĞUKPINAR,SOGUKPINAR,Park,Park,genellestirilmis
3031,Beyli̇kdüzü,Beylikduzu,Arda Turan Parkı,40.9640398315697,28.639965129972,SAHİL,SAHIL,Park,Park,genellestirilmis
3032,Bağcilar,Bagcilar,Tabya Çocuk Parkı,41.0405357664034,28.8606618515505,FEVZİ ÇAKMAK,FEVZI CAKMAK,Park,Park,cocuk
3033,Küçükçekmece,Kucukcekmece,Şehit Piyade Er Tarık Emeket Parkı,41.0197552591113,28.8021192806926,İNÖNÜ,INONU,Park,Park,genellestirilmis
3034,Bağcilar,Bagcilar,Merkez Mahallesi Aile Parkı,41.0329217599389,28.8624796677327,MERKEZ,MERKEZ,Park,Park,genellestirilmis
3035,Beyli̇kdüzü,Beylikduzu,Çocuk Parkı,40.9632336907131,28.6252233068875,DEREAĞZI,DEREAGZI,Park,Park,cocuk
3036,Bağcilar,Bagcilar,Huzur Parkı,41.0452088622793,28.8526616916637,FEVZİ ÇAKMAK,FEVZI CAKMAK,Park,Park,genellestirilmis
3037,Eyüpsultan,Eyupsultan,Veysel Karani Parkı,41.0764898838203,28.9303341140727,KARADOLAP,KARADOLAP,Park,Park,genellestirilmis
3038,Kağithane,Kagithane,Yaşam Parkı,41.0720247644884,28.9726378888361,GÜRSEL,GURSEL,Park,Park,genellestirilmis
3039,Beykoz,Beykoz,Cumhuriyet Parkı,41.1290646132078,29.2588561499983,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
3040,Eyüpsultan,Eyupsultan,İBB Asım Yıldız Parkı,41.0876878052106,28.9369010768877,ÇIRÇIR,CIRCIR,Park,Park,genellestirilmis
3041,Başakşehi̇r,Basaksehir,Sular Vadisi Parkı,41.1005489488371,28.8072456060846,BAŞAK,BASAK,Park,Park,genellestirilmis
3042,Eyüpsultan,Eyupsultan,Dikili Ağaç Parkı,41.0517068499546,28.92109520776,RAMİ CUMA,RAMI CUMA,Park,Park,genellestirilmis
3043,Bahçeli̇evler,Bahcelievler,Orhan Gazi Parkı,41.0018719898351,28.8771837785882,BAHÇELİEVLER,BAHCELIEVLER,Park,Park,genellestirilmis
3044,Eyüpsultan,Eyupsultan,Yeşil Çınar Parkı,41.0516823758902,28.9225456470496,RAMİ CUMA,RAMI CUMA,Park,Park,genellestirilmis
3045,Kağithane,Kagithane,Hüma Parkı,41.0939081024516,28.9757174273563,HAMİDİYE,HAMIDIYE,Park,Park,genellestirilmis
